QUANTITY,SALES,DATE,PRODUCT,CATEGORY,PRICE,QUALITY,SALES_PERSON,SHOP,CITY,REGION
13,96.85,10/2/2016,Charles Lake Secret,Lake,7.45,NORMAL,Tiffany Smith,Fast Lures,New York,North
13,90.87,10/2/2016,Pike Magic,Lake,6.99,TOP,William Lock,Willy's Lure Barn,Austin,South
14,104.30,10/2/2016,Charles Lake Secret,Lake,7.45,NORMAL,Sean Simons,Fast Lures,New York,North
14,97.86,10/2/2016,Pike Magic,Lake,6.99,TOP,Henrik Griffin,Anglers United,Los Angeles,West
14,104.30,10/2/2016,Trout Performance,Lake,7.45,NORMAL,Nicolas Butters,Ministry of Lures,New York,North
15,111.75,10/2/2016,Trout Performance,Lake,7.45,NORMAL,Henry Jacobs,Anglers United,Los Angeles,West
15,111.75,10/2/2016,Trout Performance,Lake,7.45,NORMAL,Sean Simons,Fast Lures,New York,North
15,176.85,10/2/2016,Blinky Dorado,Ocean,11.79,TOP,Henry Jacobs,Anglers United,Los Angeles,West
16,167.84,10/2/2016,Redtail Trout,Ocean,10.49,NORMAL,Roberta Gonzalez,Ministry of Lures,New York,North
16,119.20,10/2/2016,Charles Lake Secret,Lake,7.45,NORMAL,Patrick Simpson,Lucky Lures,Seattle,West
16,90.40,10/2/2016,Minnow Glitter,River,5.65,TOP,John Pittsburger,Happy Fisherman,Chicago,North
17,118.83,10/2/2016,Pike Magic,Lake,6.99,TOP,Tyler Lance,Fast Lures,New York,North
17,89.25,10/2/2016,Bass Illumination,River,5.25,NORMAL,Brian Thompson,Anglers United,Los Angeles,West
17,151.13,10/2/2016,Zander Domination,Lake,8.89,TOP,Henry Jacobs,Anglers United,Los Angeles,West
1,5.25,10/3/2016,Bass Illumination,River,5.25,NORMAL,Richard Smith,Lucky Lures,Seattle,West
1,6.15,10/3/2016,Steelhead Iron,River,6.15,TOP,Tyler Lance,Fast Lures,New York,North
2,12.30,10/3/2016,Steelhead Iron,River,6.15,TOP,Henry Jacobs,Anglers United,Los Angeles,West
2,22.58,10/3/2016,Marlin Goldbar,Ocean,11.29,TOP,Timothy Hugs,Silk Watersports,San Francisco,West
3,20.97,10/3/2016,Pike Magic,Lake,6.99,TOP,Norbert Fitzpatrick,Fishing King,Miami,South
3,35.37,10/3/2016,Blinky Dorado,Ocean,11.79,TOP,Richard Smith,Lucky Lures,Seattle,West
3,16.95,10/3/2016,Minnow Glitter,River,5.65,TOP,Nora Pollack,Happy Fisherman,Chicago,North
4,35.56,10/3/2016,Zander Domination,Lake,8.89,TOP,Richard Rosenberg,Silk Watersports,San Francisco,West
4,29.80,10/3/2016,Charles Lake Secret,Lake,7.45,NORMAL,Paul Bricks,Fishing King,Miami,South
4,22.60,10/3/2016,Minnow Glitter,River,5.65,TOP,Norbert Fitzpatrick,Fishing King,Miami,South
4,24.60,10/3/2016,Steelhead Iron,River,6.15,TOP,Daniel Tailor,Willy's Lure Barn,Austin,South
4,24.60,10/3/2016,Steelhead Iron,River,6.15,TOP,Nora Pollack,Happy Fisherman,Chicago,North
5,37.25,10/3/2016,Charles Lake Secret,Lake,7.45,NORMAL,Richard Smith,Lucky Lures,Seattle,West
5,52.45,10/3/2016,Redtail Trout,Ocean,10.49,NORMAL,Jasmin Muller,Ministry of Lures,New York,North
5,58.95,10/3/2016,Blinky Dorado,Ocean,11.79,TOP,Jasmin Muller,Ministry of Lures,New York,North
6,33.90,10/3/2016,Minnow Glitter,River,5.65,TOP,Brian Thompson,Anglers United,Los Angeles,West
6,31.50,10/3/2016,Bass Illumination,River,5.25,NORMAL,Tyler Lance,Fast Lures,New York,North
6,62.94,10/3/2016,Redtail Trout,Ocean,10.49,NORMAL,Patrick Simpson,Lucky Lures,Seattle,West
6,41.94,10/3/2016,Pike Magic,Lake,6.99,TOP,Arnold Hendricks,Lucky Lures,Seattle,West
7,62.23,10/3/2016,Zander Domination,Lake,8.89,TOP,Abraham Jacobs,Lucky Lures,Seattle,West
7,82.53,10/3/2016,Blinky Dorado,Ocean,11.79,TOP,Norbert Fitzpatrick,Fishing King,Miami,South
8,49.20,10/3/2016,Steelhead Iron,River,6.15,TOP,Patrick Simpson,Lucky Lures,Seattle,West
8,49.20,10/3/2016,Steelhead Iron,River,6.15,TOP,John Pittsburger,Happy Fisherman,Chicago,North
8,37.20,10/3/2016,Fast Glider,River,4.65,NORMAL,Roberta Gonzalez,Ministry of Lures,New York,North
8,49.20,10/3/2016,Steelhead Iron,River,6.15,TOP,Jasmin Muller,Ministry of Lures,New York,North
9,80.01,10/3/2016,Zander Domination,Lake,8.89,TOP,Tiffany Smith,Fast Lures,New York,North
9,80.01,10/3/2016,Zander Domination,Lake,8.89,TOP,Arnold Hendricks,Lucky Lures,Seattle,West
9,67.05,10/3/2016,Trout Performance,Lake,7.45,NORMAL,Tiffany Smith,Fast Lures,New York,North
9,50.85,10/3/2016,Minnow Glitter,River,5.65,TOP,Richard Smith,Lucky Lures,Seattle,West
10,52.50,10/3/2016,Bass Illumination,River,5.25,NORMAL,John Pittsburger,Happy Fisherman,Chicago,North
10,117.90,10/3/2016,Blinky Dorado,Ocean,11.79,TOP,John Pittsburger,Happy Fisherman,Chicago,North
10,74.50,10/3/2016,Trout Performance,Lake,7.45,NORMAL,Paul Thompson,Atlantic Lures,Miami,South
10,61.50,10/3/2016,Steelhead Iron,River,6.15,TOP,Richard Rosenberg,Silk Watersports,San Francisco,West
10,69.90,10/3/2016,Pike Magic,Lake,6.99,TOP,Norbert Fitzpatrick,Fishing King,Miami,South
10,56.50,10/3/2016,Minnow Glitter,River,5.65,TOP,William Lock,Willy's Lure Barn,Austin,South
10,56.50,10/3/2016,Minnow Glitter,River,5.65,TOP,Nora Pollack,Happy Fisherman,Chicago,North
10,69.90,10/3/2016,Pike Magic,Lake,6.99,TOP,Patrick Simpson,Lucky Lures,Seattle,West
11,57.75,10/3/2016,Bass Illumination,River,5.25,NORMAL,Norbert Fitzpatrick,Fishing King,Miami,South
11,57.75,10/3/2016,Bass Illumination,River,5.25,NORMAL,Sean Simons,Fast Lures,New York,North
11,67.65,10/3/2016,Steelhead Iron,River,6.15,TOP,Richard Smith,Lucky Lures,Seattle,West
11,67.65,10/3/2016,Steelhead Iron,River,6.15,TOP,Roberta Gonzalez,Ministry of Lures,New York,North
11,57.75,10/3/2016,Bass Illumination,River,5.25,NORMAL,Tiffany Smith,Fast Lures,New York,North
11,115.39,10/3/2016,Redtail Trout,Ocean,10.49,NORMAL,Nora Pollack,Happy Fisherman,Chicago,North
11,81.95,10/3/2016,Trout Performance,Lake,7.45,NORMAL,Richard Smith,Lucky Lures,Seattle,West
12,73.80,10/3/2016,Steelhead Iron,River,6.15,TOP,Norbert Fitzpatrick,Fishing King,Miami,South
12,73.80,10/3/2016,Steelhead Iron,River,6.15,TOP,Norbert Fitzpatrick,Fishing King,Miami,South
12,89.40,10/3/2016,Trout Performance,Lake,7.45,NORMAL,Tiffany Smith,Fast Lures,New York,North
12,67.80,10/3/2016,Minnow Glitter,River,5.65,TOP,Tyler Lance,Fast Lures,New York,North
12,83.88,10/3/2016,Pike Magic,Lake,6.99,TOP,Jasmin Muller,Ministry of Lures,New York,North
12,67.80,10/3/2016,Minnow Glitter,River,5.65,TOP,Tyler Lance,Fast Lures,New York,North
12,55.80,10/3/2016,Fast Glider,River,4.65,NORMAL,Norbert Fitzpatrick,Fishing King,Miami,South
12,83.88,10/3/2016,Pike Magic,Lake,6.99,TOP,Tiffany Smith,Fast Lures,New York,North
13,68.25,10/3/2016,Bass Illumination,River,5.25,NORMAL,Tyler Lance,Fast Lures,New York,North
13,73.45,10/3/2016,Minnow Glitter,River,5.65,TOP,Brian Thompson,Anglers United,Los Angeles,West
13,73.45,10/3/2016,Minnow Glitter,River,5.65,TOP,Richard Smith,Lucky Lures,Seattle,West
13,96.85,10/3/2016,Charles Lake Secret,Lake,7.45,NORMAL,Richard Rosenberg,Silk Watersports,San Francisco,West
14,124.46,10/3/2016,Zander Domination,Lake,8.89,TOP,Nicolas Butters,Ministry of Lures,New York,North
14,139.86,10/3/2016,Deep Diver,Ocean,9.99,TOP,Paul Thompson,Atlantic Lures,Miami,South
14,124.46,10/3/2016,Zander Domination,Lake,8.89,TOP,William Lock,Willy's Lure Barn,Austin,South
14,79.10,10/3/2016,Minnow Glitter,River,5.65,TOP,Nora Pollack,Happy Fisherman,Chicago,North
15,111.75,10/3/2016,Charles Lake Secret,Lake,7.45,NORMAL,Sean Simons,Fast Lures,New York,North
15,84.75,10/3/2016,Minnow Glitter,River,5.65,TOP,Sean Simons,Fast Lures,New York,North
15,111.75,10/3/2016,Charles Lake Secret,Lake,7.45,NORMAL,Richard Rosenberg,Silk Watersports,San Francisco,West
15,104.85,10/3/2016,Pike Magic,Lake,6.99,TOP,Richard Rosenberg,Silk Watersports,San Francisco,West
15,78.75,10/3/2016,Bass Illumination,River,5.25,NORMAL,Tiffany Smith,Fast Lures,New York,North
15,69.75,10/3/2016,Fast Glider,River,4.65,NORMAL,Richard Rosenberg,Silk Watersports,San Francisco,West
15,69.75,10/3/2016,Fast Glider,River,4.65,NORMAL,Norbert Fitzpatrick,Fishing King,Miami,South
15,111.75,10/3/2016,Charles Lake Secret,Lake,7.45,NORMAL,Abraham Jacobs,Lucky Lures,Seattle,West
15,84.75,10/3/2016,Minnow Glitter,River,5.65,TOP,Daniel Tailor,Willy's Lure Barn,Austin,South
16,98.40,10/3/2016,Steelhead Iron,River,6.15,TOP,Richard Smith,Lucky Lures,Seattle,West
17,118.83,10/3/2016,Pike Magic,Lake,6.99,TOP,Roberta Gonzalez,Ministry of Lures,New York,North
17,126.65,10/3/2016,Trout Performance,Lake,7.45,NORMAL,Richard Smith,Lucky Lures,Seattle,West
17,89.25,10/3/2016,Bass Illumination,River,5.25,NORMAL,Nora Pollack,Happy Fisherman,Chicago,North
1,5.25,10/4/2016,Bass Illumination,River,5.25,NORMAL,Patrick Simpson,Lucky Lures,Seattle,West
1,5.65,10/4/2016,Minnow Glitter,River,5.65,TOP,Tiffany Smith,Fast Lures,New York,North
1,4.65,10/4/2016,Fast Glider,River,4.65,NORMAL,Roberta Gonzalez,Ministry of Lures,New York,North
2,23.58,10/4/2016,Blinky Dorado,Ocean,11.79,TOP,Paul Bricks,Fishing King,Miami,South
2,20.98,10/4/2016,Redtail Trout,Ocean,10.49,NORMAL,Nicolas Butters,Ministry of Lures,New York,North
2,14.90,10/4/2016,Trout Performance,Lake,7.45,NORMAL,Paul Bricks,Fishing King,Miami,South
2,12.30,10/4/2016,Steelhead Iron,River,6.15,TOP,Nora Pollack,Happy Fisherman,Chicago,North
3,13.95,10/4/2016,Fast Glider,River,4.65,NORMAL,Daniel Tailor,Willy's Lure Barn,Austin,South
3,15.75,10/4/2016,Bass Illumination,River,5.25,NORMAL,Abraham Jacobs,Lucky Lures,Seattle,West
3,31.47,10/4/2016,Redtail Trout,Ocean,10.49,NORMAL,Henry Jacobs,Anglers United,Los Angeles,West
3,22.35,10/4/2016,Charles Lake Secret,Lake,7.45,NORMAL,Timothy Hugs,Silk Watersports,San Francisco,West
4,22.60,10/4/2016,Minnow Glitter,River,5.65,TOP,Brian Thompson,Anglers United,Los Angeles,West
4,35.56,10/4/2016,Zander Domination,Lake,8.89,TOP,Nicolas Butters,Ministry of Lures,New York,North
4,18.60,10/4/2016,Fast Glider,River,4.65,NORMAL,Nicolas Butters,Ministry of Lures,New York,North
4,24.60,10/4/2016,Steelhead Iron,River,6.15,TOP,Henry Jacobs,Anglers United,Los Angeles,West
5,34.95,10/4/2016,Pike Magic,Lake,6.99,TOP,Tyler Lance,Fast Lures,New York,North
5,23.25,10/4/2016,Fast Glider,River,4.65,NORMAL,Nicolas Butters,Ministry of Lures,New York,North
5,44.45,10/4/2016,Zander Domination,Lake,8.89,TOP,William Lock,Willy's Lure Barn,Austin,South
5,23.25,10/4/2016,Fast Glider,River,4.65,NORMAL,Norbert Fitzpatrick,Fishing King,Miami,South
5,28.25,10/4/2016,Minnow Glitter,River,5.65,TOP,Richard Smith,Lucky Lures,Seattle,West
6,36.90,10/4/2016,Steelhead Iron,River,6.15,TOP,Richard Rosenberg,Silk Watersports,San Francisco,West
6,41.94,10/4/2016,Pike Magic,Lake,6.99,TOP,Henry Jacobs,Anglers United,Los Angeles,West
7,32.55,10/4/2016,Fast Glider,River,4.65,NORMAL,Tiffany Smith,Fast Lures,New York,North
7,36.75,10/4/2016,Bass Illumination,River,5.25,NORMAL,Roberta Gonzalez,Ministry of Lures,New York,North
7,52.15,10/4/2016,Charles Lake Secret,Lake,7.45,NORMAL,Tiffany Smith,Fast Lures,New York,North
7,62.23,10/4/2016,Zander Domination,Lake,8.89,TOP,Roberta Gonzalez,Ministry of Lures,New York,North
8,59.60,10/4/2016,Charles Lake Secret,Lake,7.45,NORMAL,Tyler Lance,Fast Lures,New York,North
8,59.60,10/4/2016,Trout Performance,Lake,7.45,NORMAL,Roberta Gonzalez,Ministry of Lures,New York,North
9,94.41,10/4/2016,Redtail Trout,Ocean,10.49,NORMAL,Henrik Griffin,Anglers United,Los Angeles,West
9,50.85,10/4/2016,Minnow Glitter,River,5.65,TOP,Tiffany Smith,Fast Lures,New York,North
9,50.85,10/4/2016,Minnow Glitter,River,5.65,TOP,Arnold Hendricks,Lucky Lures,Seattle,West
9,62.91,10/4/2016,Pike Magic,Lake,6.99,TOP,Richard Rosenberg,Silk Watersports,San Francisco,West
10,61.50,10/4/2016,Steelhead Iron,River,6.15,TOP,Jasmin Muller,Ministry of Lures,New York,North
10,52.50,10/4/2016,Bass Illumination,River,5.25,NORMAL,Roberta Gonzalez,Ministry of Lures,New York,North
11,62.15,10/4/2016,Minnow Glitter,River,5.65,TOP,Sean Simons,Fast Lures,New York,North
12,67.80,10/4/2016,Minnow Glitter,River,5.65,TOP,Tiffany Smith,Fast Lures,New York,North
12,89.40,10/4/2016,Trout Performance,Lake,7.45,NORMAL,Richard Smith,Lucky Lures,Seattle,West
12,89.40,10/4/2016,Trout Performance,Lake,7.45,NORMAL,Nicolas Butters,Ministry of Lures,New York,North
12,89.40,10/4/2016,Charles Lake Secret,Lake,7.45,NORMAL,Daniel Tailor,Willy's Lure Barn,Austin,South
13,96.85,10/4/2016,Charles Lake Secret,Lake,7.45,NORMAL,Paul Thompson,Atlantic Lures,Miami,South
13,60.45,10/4/2016,Fast Glider,River,4.65,NORMAL,Abraham Jacobs,Lucky Lures,Seattle,West
13,90.87,10/4/2016,Pike Magic,Lake,6.99,TOP,Daniel Tailor,Willy's Lure Barn,Austin,South
14,86.10,10/4/2016,Steelhead Iron,River,6.15,TOP,Brian Thompson,Anglers United,Los Angeles,West
14,104.30,10/4/2016,Charles Lake Secret,Lake,7.45,NORMAL,Paul Bricks,Fishing King,Miami,South
14,79.10,10/4/2016,Minnow Glitter,River,5.65,TOP,Patrick Simpson,Lucky Lures,Seattle,West
14,124.46,10/4/2016,Zander Domination,Lake,8.89,TOP,Abraham Jacobs,Lucky Lures,Seattle,West
14,124.46,10/4/2016,Zander Domination,Lake,8.89,TOP,Timothy Hugs,Silk Watersports,San Francisco,West
15,69.75,10/4/2016,Fast Glider,River,4.65,NORMAL,Roberta Gonzalez,Ministry of Lures,New York,North
15,111.75,10/4/2016,Trout Performance,Lake,7.45,NORMAL,Henrik Griffin,Anglers United,Los Angeles,West
16,74.40,10/4/2016,Fast Glider,River,4.65,NORMAL,Tyler Lance,Fast Lures,New York,North
16,142.24,10/4/2016,Zander Domination,Lake,8.89,TOP,Richard Rosenberg,Silk Watersports,San Francisco,West
16,111.84,10/4/2016,Pike Magic,Lake,6.99,TOP,Richard Smith,Lucky Lures,Seattle,West
16,74.40,10/4/2016,Fast Glider,River,4.65,NORMAL,William Lock,Willy's Lure Barn,Austin,South
16,159.84,10/4/2016,Deep Diver,Ocean,9.99,TOP,Nora Pollack,Happy Fisherman,Chicago,North
17,118.83,10/4/2016,Pike Magic,Lake,6.99,TOP,Brian Thompson,Anglers United,Los Angeles,West
17,126.65,10/4/2016,Charles Lake Secret,Lake,7.45,NORMAL,Nicolas Butters,Ministry of Lures,New York,North
1,7.45,10/5/2016,Charles Lake Secret,Lake,7.45,NORMAL,Nicolas Butters,Ministry of Lures,New York,North
1,7.45,10/5/2016,Trout Performance,Lake,7.45,NORMAL,Richard Smith,Lucky Lures,Seattle,West
3,13.95,10/5/2016,Fast Glider,River,4.65,NORMAL,Henrik Griffin,Anglers United,Los Angeles,West
3,18.45,10/5/2016,Steelhead Iron,River,6.15,TOP,Arnold Hendricks,Lucky Lures,Seattle,West
3,22.35,10/5/2016,Trout Performance,Lake,7.45,NORMAL,Jasmin Muller,Ministry of Lures,New York,North
3,31.47,10/5/2016,Redtail Trout,Ocean,10.49,NORMAL,Tiffany Smith,Fast Lures,New York,North
3,22.35,10/5/2016,Trout Performance,Lake,7.45,NORMAL,Sean Simons,Fast Lures,New York,North
3,22.35,10/5/2016,Trout Performance,Lake,7.45,NORMAL,Sean Simons,Fast Lures,New York,North
3,31.47,10/5/2016,Redtail Trout,Ocean,10.49,NORMAL,Nora Pollack,Happy Fisherman,Chicago,North
4,27.96,10/5/2016,Pike Magic,Lake,6.99,TOP,Jasmin Muller,Ministry of Lures,New York,North
4,41.96,10/5/2016,Redtail Trout,Ocean,10.49,NORMAL,Abraham Jacobs,Lucky Lures,Seattle,West
4,29.80,10/5/2016,Trout Performance,Lake,7.45,NORMAL,Richard Smith,Lucky Lures,Seattle,West
4,35.56,10/5/2016,Zander Domination,Lake,8.89,TOP,Henrik Griffin,Anglers United,Los Angeles,West
5,52.45,10/5/2016,Redtail Trout,Ocean,10.49,NORMAL,Paul Bricks,Fishing King,Miami,South
5,30.75,10/5/2016,Steelhead Iron,River,6.15,TOP,Arnold Hendricks,Lucky Lures,Seattle,West
5,30.75,10/5/2016,Steelhead Iron,River,6.15,TOP,Sean Simons,Fast Lures,New York,North
5,44.45,10/5/2016,Zander Domination,Lake,8.89,TOP,Paul Thompson,Atlantic Lures,Miami,South
6,44.70,10/5/2016,Charles Lake Secret,Lake,7.45,NORMAL,Tiffany Smith,Fast Lures,New York,North
6,70.74,10/5/2016,Blinky Dorado,Ocean,11.79,TOP,Paul Thompson,Atlantic Lures,Miami,South
6,67.74,10/5/2016,Marlin Goldbar,Ocean,11.29,TOP,Daniel Tailor,Willy's Lure Barn,Austin,South
6,36.90,10/5/2016,Steelhead Iron,River,6.15,TOP,Tyler Lance,Fast Lures,New York,North
7,82.53,10/5/2016,Blinky Dorado,Ocean,11.79,TOP,Nora Pollack,Happy Fisherman,Chicago,North
8,71.12,10/5/2016,Zander Domination,Lake,8.89,TOP,Tyler Lance,Fast Lures,New York,North
8,45.20,10/5/2016,Minnow Glitter,River,5.65,TOP,Nicolas Butters,Ministry of Lures,New York,North
8,55.92,10/5/2016,Pike Magic,Lake,6.99,TOP,Richard Rosenberg,Silk Watersports,San Francisco,West
9,67.05,10/5/2016,Charles Lake Secret,Lake,7.45,NORMAL,Paul Thompson,Atlantic Lures,Miami,South
9,67.05,10/5/2016,Trout Performance,Lake,7.45,NORMAL,Richard Smith,Lucky Lures,Seattle,West
10,46.50,10/5/2016,Fast Glider,River,4.65,NORMAL,Arnold Hendricks,Lucky Lures,Seattle,West
10,69.90,10/5/2016,Pike Magic,Lake,6.99,TOP,Richard Smith,Lucky Lures,Seattle,West
10,56.50,10/5/2016,Minnow Glitter,River,5.65,TOP,Arnold Hendricks,Lucky Lures,Seattle,West
10,88.90,10/5/2016,Zander Domination,Lake,8.89,TOP,William Lock,Willy's Lure Barn,Austin,South
10,74.50,10/5/2016,Trout Performance,Lake,7.45,NORMAL,Sean Simons,Fast Lures,New York,North
11,57.75,10/5/2016,Bass Illumination,River,5.25,NORMAL,William Lock,Willy's Lure Barn,Austin,South
11,81.95,10/5/2016,Charles Lake Secret,Lake,7.45,NORMAL,Roberta Gonzalez,Ministry of Lures,New York,North
11,67.65,10/5/2016,Steelhead Iron,River,6.15,TOP,Patrick Simpson,Lucky Lures,Seattle,West
11,57.75,10/5/2016,Bass Illumination,River,5.25,NORMAL,Nicolas Butters,Ministry of Lures,New York,North
11,57.75,10/5/2016,Bass Illumination,River,5.25,NORMAL,Patrick Simpson,Lucky Lures,Seattle,West
11,81.95,10/5/2016,Charles Lake Secret,Lake,7.45,NORMAL,Norbert Fitzpatrick,Fishing King,Miami,South
11,97.79,10/5/2016,Zander Domination,Lake,8.89,TOP,Tyler Lance,Fast Lures,New York,North
11,76.89,10/5/2016,Pike Magic,Lake,6.99,TOP,Timothy Hugs,Silk Watersports,San Francisco,West
12,106.68,10/5/2016,Zander Domination,Lake,8.89,TOP,Norbert Fitzpatrick,Fishing King,Miami,South
12,73.80,10/5/2016,Steelhead Iron,River,6.15,TOP,John Pittsburger,Happy Fisherman,Chicago,North
13,136.37,10/5/2016,Redtail Trout,Ocean,10.49,NORMAL,John Pittsburger,Happy Fisherman,Chicago,North
13,96.85,10/5/2016,Charles Lake Secret,Lake,7.45,NORMAL,Abraham Jacobs,Lucky Lures,Seattle,West
14,165.06,10/5/2016,Blinky Dorado,Ocean,11.79,TOP,Henrik Griffin,Anglers United,Los Angeles,West
14,79.10,10/5/2016,Minnow Glitter,River,5.65,TOP,William Lock,Willy's Lure Barn,Austin,South
14,104.30,10/5/2016,Charles Lake Secret,Lake,7.45,NORMAL,Paul Bricks,Fishing King,Miami,South
14,104.30,10/5/2016,Charles Lake Secret,Lake,7.45,NORMAL,Roberta Gonzalez,Ministry of Lures,New York,North
14,158.06,10/5/2016,Marlin Goldbar,Ocean,11.29,TOP,Paul Bricks,Fishing King,Miami,South
14,124.46,10/5/2016,Zander Domination,Lake,8.89,TOP,Henrik Griffin,Anglers United,Los Angeles,West
15,69.75,10/5/2016,Fast Glider,River,4.65,NORMAL,William Lock,Willy's Lure Barn,Austin,South
15,133.35,10/5/2016,Zander Domination,Lake,8.89,TOP,Brian Thompson,Anglers United,Los Angeles,West
15,157.35,10/5/2016,Redtail Trout,Ocean,10.49,NORMAL,Paul Thompson,Atlantic Lures,Miami,South
16,90.40,10/5/2016,Minnow Glitter,River,5.65,TOP,John Pittsburger,Happy Fisherman,Chicago,North
16,74.40,10/5/2016,Fast Glider,River,4.65,NORMAL,Richard Smith,Lucky Lures,Seattle,West
17,118.83,10/5/2016,Pike Magic,Lake,6.99,TOP,Paul Bricks,Fishing King,Miami,South
1,7.45,10/6/2016,Charles Lake Secret,Lake,7.45,NORMAL,Roberta Gonzalez,Ministry of Lures,New York,North
2,14.90,10/6/2016,Charles Lake Secret,Lake,7.45,NORMAL,Arnold Hendricks,Lucky Lures,Seattle,West
2,17.78,10/6/2016,Zander Domination,Lake,8.89,TOP,Jasmin Muller,Ministry of Lures,New York,North
2,10.50,10/6/2016,Bass Illumination,River,5.25,NORMAL,Tyler Lance,Fast Lures,New York,North
3,15.75,10/6/2016,Bass Illumination,River,5.25,NORMAL,Roberta Gonzalez,Ministry of Lures,New York,North
3,18.45,10/6/2016,Steelhead Iron,River,6.15,TOP,Norbert Fitzpatrick,Fishing King,Miami,South
3,15.75,10/6/2016,Bass Illumination,River,5.25,NORMAL,Roberta Gonzalez,Ministry of Lures,New York,North
4,35.56,10/6/2016,Zander Domination,Lake,8.89,TOP,Paul Thompson,Atlantic Lures,Miami,South
4,22.60,10/6/2016,Minnow Glitter,River,5.65,TOP,Richard Smith,Lucky Lures,Seattle,West
4,35.56,10/6/2016,Zander Domination,Lake,8.89,TOP,Sean Simons,Fast Lures,New York,North
4,24.60,10/6/2016,Steelhead Iron,River,6.15,TOP,Nicolas Butters,Ministry of Lures,New York,North
5,28.25,10/6/2016,Minnow Glitter,River,5.65,TOP,Henrik Griffin,Anglers United,Los Angeles,West
5,23.25,10/6/2016,Fast Glider,River,4.65,NORMAL,John Pittsburger,Happy Fisherman,Chicago,North
5,37.25,10/6/2016,Trout Performance,Lake,7.45,NORMAL,William Lock,Willy's Lure Barn,Austin,South
5,30.75,10/6/2016,Steelhead Iron,River,6.15,TOP,Daniel Tailor,Willy's Lure Barn,Austin,South
5,23.25,10/6/2016,Fast Glider,River,4.65,NORMAL,Brian Thompson,Anglers United,Los Angeles,West
7,36.75,10/6/2016,Bass Illumination,River,5.25,NORMAL,Paul Thompson,Atlantic Lures,Miami,South
7,43.05,10/6/2016,Steelhead Iron,River,6.15,TOP,Tyler Lance,Fast Lures,New York,North
8,42.00,10/6/2016,Bass Illumination,River,5.25,NORMAL,Sean Simons,Fast Lures,New York,North
8,49.20,10/6/2016,Steelhead Iron,River,6.15,TOP,Jasmin Muller,Ministry of Lures,New York,North
8,49.20,10/6/2016,Steelhead Iron,River,6.15,TOP,Nora Pollack,Happy Fisherman,Chicago,North
9,67.05,10/6/2016,Trout Performance,Lake,7.45,NORMAL,Abraham Jacobs,Lucky Lures,Seattle,West
9,47.25,10/6/2016,Bass Illumination,River,5.25,NORMAL,Patrick Simpson,Lucky Lures,Seattle,West
9,62.91,10/6/2016,Pike Magic,Lake,6.99,TOP,Abraham Jacobs,Lucky Lures,Seattle,West
9,50.85,10/6/2016,Minnow Glitter,River,5.65,TOP,Tiffany Smith,Fast Lures,New York,North
10,52.50,10/6/2016,Bass Illumination,River,5.25,NORMAL,Patrick Simpson,Lucky Lures,Seattle,West
10,61.50,10/6/2016,Steelhead Iron,River,6.15,TOP,Arnold Hendricks,Lucky Lures,Seattle,West
10,69.90,10/6/2016,Pike Magic,Lake,6.99,TOP,Arnold Hendricks,Lucky Lures,Seattle,West
11,81.95,10/6/2016,Trout Performance,Lake,7.45,NORMAL,Jasmin Muller,Ministry of Lures,New York,North
11,129.69,10/6/2016,Blinky Dorado,Ocean,11.79,TOP,Roberta Gonzalez,Ministry of Lures,New York,North
11,129.69,10/6/2016,Blinky Dorado,Ocean,11.79,TOP,John Pittsburger,Happy Fisherman,Chicago,North
11,129.69,10/6/2016,Blinky Dorado,Ocean,11.79,TOP,Timothy Hugs,Silk Watersports,San Francisco,West
11,76.89,10/6/2016,Pike Magic,Lake,6.99,TOP,Abraham Jacobs,Lucky Lures,Seattle,West
12,63.00,10/6/2016,Bass Illumination,River,5.25,NORMAL,Henry Jacobs,Anglers United,Los Angeles,West
12,63.00,10/6/2016,Bass Illumination,River,5.25,NORMAL,Henrik Griffin,Anglers United,Los Angeles,West
